NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-MQ3XOBSV,01/01/2023,17:10,1861,EXITOSA,España,Valero,Borrás,Nuñez,Jamaica,X9310227B,Eslovenia,23/10/1928,False,Dani,Garzón,Valentín,Jamaica,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-F4W9CKXZ,01/02/2023,20:05,2576,EXITOSA,España,Samuel,Escamilla,Abad,Panamá,Z5380692P,Bangladesh,26/03/2009,False,Ulises,Escamilla,Barragán,Panamá,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-1B8NV3SE,01/02/2023,20:17,1469,EXITOSA,España,Sandra,Rodrigo,Manrique,Liberia,X3617095T,Países Bajos,13/10/2001,False,Remigio,Rodrigo,Piñol,Liberia,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-X9GWYFIX,01/02/2023,14:47,2270,EXITOSA,España,Ester,Viña,Arévalo,Samoa,X4345942T,Liberia,22/09/1910,False,Vera,Viña,Gras,Samoa,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-6YUPQG7Q,01/02/2023,14:09,702,EXITOSA,España,Félix,Bermúdez,Giner,Camboya,Z4859632J,República Árabe Siria,09/09/1970,False,Pía,Bermúdez,Flor,Camboya,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-LYLHWQSD,01/03/2023,14:46,2854,EXITOSA,España,Fabio,Prats,Larrea,Myanmar,Z9183660H,Uganda,20/08/2012,False,Constanza,Prats,Peláez,Myanmar,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-BAFG1ZAV,01/03/2023,12:26,2530,EXITOSA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-QYR6YGQL,01/03/2023,11:59,725,EXITOSA,España,Judith,Barral,Pedraza,Kirguistán,Y8801201N,República Dominicana,24/08/1932,False,Damián,Barral,Sotelo,Kirguistán,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-PN3LK2HN,01/03/2023,13:12,122,EXITOSA,España,Julián,Castells,Haro,Nauru,X7605990M,Tayikistán,11/06/1926,False,Édgar,Castells,Portero,Nauru,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-V5WCQBXP,01/03/2023,13:25,2392,EXITOSA,España,Melania,Solera,Valbuena,Mauritania,Y8793179V,Estados Unidos de América,31/12/2013,False,Vicente,Solera,Roman,Mauritania,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-I5GJRZS5,01/04/2023,15:07,1490,EXITOSA,España,Hernán,Guillen,Ibáñez,Bulgaria,X5803759P,Federación de Rusia,24/09/1974,False,Prudencio,Arregui,Quevedo,Bulgaria,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-A1UXZM53,01/04/2023,13:21,1510,EXITOSA,España,Cruz,Cases,Blanch,Pakistán,Z5346143M,Letonia,08/08/1949,False,Juanita,Cases,Jáuregui,Pakistán,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-W32MGGNR,01/04/2023,18:40,736,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-HVL83KDX,01/04/2023,11:47,1431,CANCELADA,España,Encarnacion,Villalobos,Cervera,Guyana,Z4214175M,Palau,13/08/1996,False,Amor,Villalobos,Blasco,Guyana,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-2KGVZSX9,01/05/2023,11:23,1426,EXITOSA,España,Juan Manuel,Valls,,Dinamarca,Y3838232Y,Lituania,06/10/1994,False,Ale,Valls,Ferrer,Dinamarca,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-C1WX79R2,01/05/2023,21:04,2968,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-TLB8VVRC,01/05/2023,20:12,613,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-WLCCV5MB,01/05/2023,20:35,2545,EXITOSA,España,Roberta,Montes,,Islas Salomón,X4840919V,India,01/09/1960,False,Eligia,Montes,Muñoz,Islas Salomón,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-HHPO5TOL,01/05/2023,15:08,771,EXITOSA,España,José María,Exposito,Bolaños,Burundi,X3684962V,Swazilandia,16/01/2012,False,Ernesto,Exposito,,Burundi,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-5VPD0004,01/06/2023,19:17,716,EXITOSA,España,Samu,Lucena,Casal,Vanuatu,X8986283E,Fiji,25/06/2022,False,Teresa,Lucena,Miranda,Vanuatu,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-HZKQ9RYA,01/07/2023,21:11,1207,EXITOSA,España,Macarena,Moll,Domínguez,Estados Unidos de América,X9614235M,Eslovaquia,13/08/2006,False,Consuelo,Moll,,Estados Unidos de América,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-TF2IHDZ4,01/07/2023,11:59,2123,EXITOSA,España,Ani,Villalonga,Barba,Georgia,ZZZB058E,Suiza,25/07/2006,False,Nicolás,Villalonga,,Georgia,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-LW5OPJS1,01/08/2023,15:45,1978,EXITOSA,España,Fito,Campoy,,Togo,X6067378R,Estonia,27/06/1986,False,Miguel Ángel,Campoy,Rivera,Togo,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-JGVEIY1T,01/08/2023,20:05,2121,FALLIDA,España,Teresa,Cifuentes,Camacho,Saint Kitts y Nevis,Z9797720R,India,04/12/1973,False,Maxi,Cifuentes,Costa,Saint Kitts y Nevis,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-MD1EDZIL,01/08/2023,20:43,1160,EXITOSA,España,Cecilio,Antón,Serra,Congo,X8493853E,Guinea,21/07/1910,False,Albert,Antón,Terrón,Congo,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-QQHTFLG4,01/08/2023,09:58,2252,EXITOSA,España,Sonia,Canales,Royo,Marruecos,ZZZ03875,Eslovenia,02/06/1997,False,Tere,Canales,Agullo,Marruecos,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-OBNO6X4O,01/08/2023,13:49,252,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-JII1UFCB,01/09/2023,14:56,218,EXITOSA,España,Tristán,Galan,,Papua Nueva Guinea,Y1345409S,Vanuatu,09/01/2023,False,Jose,Galan,Nadal,Papua Nueva Guinea,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-32PUY6HF,01/09/2023,19:00,875,FALLIDA,España,Elisabet,Tamayo,Calvet,Hungría,Y7528117R,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-U7KQS4C8,01/09/2023,08:05,1791,EXITOSA,España,Samu,Lucena,Casal,Vanuatu,X8986283E,Fiji,25/06/2022,False,Teresa,Lucena,Miranda,Vanuatu,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-27XAFXEP,01/09/2023,11:48,2513,EXITOSA,España,Bautista,Lago,,Israel,Y0053668T,Mali,15/01/1989,False,Nerea,Lago,Vazquez,Israel,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-DKEWFKCO,01/09/2023,18:37,750,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-UQ0ZX1QC,01/09/2023,16:29,2653,EXITOSA,España,Arcelia,Tirado,Belda,Nigeria,X4663900Y,Kiribati,22/10/1977,False,Adriana,Tirado,Pinto,Nigeria,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-GCX88MT5,01/09/2023,18:59,2845,EXITOSA,España,Octavio,Rosales,,Chipre,Z9326552B,Uganda,16/04/1918,False,Montserrat,Landa,Ariño,Guyana,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-5FKH3735,01/10/2023,14:00,1528,EXITOSA,España,Alejandra,Saura,Téllez,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-ARY8PKXC,01/10/2023,21:04,1472,EXITOSA,España,Arcelia,Tirado,Belda,Nigeria,X4663900Y,Kiribati,22/10/1977,False,Adriana,Tirado,Pinto,Nigeria,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-O27PUYNI,01/11/2023,14:13,1276,EXITOSA,España,Marisa,Pedrosa,Alcalde,Sudán,Z8239900V,Etiopía,17/03/1984,False,Prudencio,Pedrosa,Planas,Sudán,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-LPJWV0RJ,01/11/2023,13:01,1593,EXITOSA,España,Poncio,Escamilla,,Turkmenistán,X0505400K,Noruega,22/08/1952,False,Juan Luis,Escamilla,,Turkmenistán,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-5FQXB3M5,01/11/2023,19:22,2314,EXITOSA,España,María Pilar,Aguilera,Miguel,Túnez,Z4088537Q,Jamaica,25/11/1980,False,Amador,Aguilera,Quintanilla,Túnez,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-3UHV07S9,01/11/2023,09:47,816,EXITOSA,España,Francisco,Higueras,,Tonga,X9209999V,Islandia,23/10/2019,False,Genoveva,Higueras,Montero,Tonga,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-VTQJ0OD3,01/12/2023,17:27,1170,EXITOSA,España,Cruz,Lucena,Peinado,Lesotho,X9658091T,Libia,19/10/1995,False,Asunción,Arias,Jiménez,Lesotho,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-FZIDS89P,02/01/2023,16:15,203,EXITOSA,España,Coral,Alvarez,Esparza,Trinidad y Tabago,Z2942158A,Maldivas,10/09/1915,False,Imelda,Alvarez,Paredes,Trinidad y Tabago,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-8QZL3HCY,02/04/2023,17:03,79,EXITOSA,España,Socorro,Montes,Murcia,Malawi,X4246597S,Islas Marshall,08/12/1954,False,Eduardo,González,Mir,Italia,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-XE8E1E4E,02/04/2023,22:12,2884,EXITOSA,España,Bernarda,Olivares,Tejedor,Emiratos Árabes Unidos,X4064277Q,Sierra Leona,07/12/1974,False,Valentina,Olivares,Chamorro,Emiratos Árabes Unidos,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-JDS8D06U,02/04/2023,15:55,1292,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-I5HZO31J,02/04/2023,15:59,1418,EXITOSA,España,Modesta,Nadal,,Malta,X5627449Q,Trinidad y Tabago,11/08/1966,False,Begoña,Nadal,Asenjo,Malta,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-ZEOFFHFD,02/04/2023,17:18,2025,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-EWLH79J7,02/05/2023,19:37,1897,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-FL29Z8EC,02/05/2023,18:51,1499,EXITOSA,España,Samuel,Escamilla,Abad,Panamá,Z5380692P,Bangladesh,26/03/2009,False,Ulises,Escamilla,Barragán,Panamá,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-A1XS9LVH,02/05/2023,19:05,103,EXITOSA,España,Juan Luis,Feliu,Flores,Pakistán,X3453794E,Sudán del Sur,21/04/1919,False,Nicolasa,Feliu,Romeu,Pakistán,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-57ZJD74R,02/05/2023,19:00,567,EXITOSA,España,Emelina,Merino,Cañas,Noruega,X2794609V,Nicaragua,18/06/2020,False,Edu,Merino,Aguado,Noruega,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-NRXT64M9,02/05/2023,19:56,1500,EXITOSA,España,Ester,Viña,Arévalo,Samoa,X4345942T,Liberia,22/09/1910,False,Vera,Viña,Gras,Samoa,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-ORTRFFEL,02/05/2023,13:38,1906,EXITOSA,España,Úrsula,Fernandez,Izaguirre,Senegal,X3205334P,España,08/01/1917,False,Lucila,Guerra,Bermúdez,Djibouti,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-OHNE7FQE,02/05/2023,11:54,2637,EXITOSA,España,Amada,Piñol,Aguado,Emiratos Árabes Unidos,X4253384V,Haití,11/11/1933,False,Octavio,Piñol,Casanovas,Emiratos Árabes Unidos,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-3ZCJVWUX,02/06/2023,18:22,2866,EXITOSA,España,José María,Exposito,Bolaños,Burundi,X3684962V,Swazilandia,16/01/2012,False,Ernesto,Exposito,,Burundi,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-VZ7IFV1K,02/06/2023,11:10,1602,EXITOSA,España,Marcelo,Ferrández,Elorza,Mónaco,Z4570170Y,Eslovaquia,06/08/2010,False,Segismundo,Ferrández,Calderón,Mónaco,Logrono,Sujeto_Obligado5,Agente8196,False
TXN-60OXQFPB,02/06/2023,13:31,1336,EXITOSA,España,Belen,Badía,Espada,Zimbabwe,Z6919030Z,Gabón,28/09/2013,False,Modesto,Badía,Cabrera,Zimbabwe,Logrono,Sujeto_Obligado5,Agente8196,False
