NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-XSAFX3IN,01/01/2023,20:20,1198,EXITOSA,España,Ignacio,Perales,,Singapur,Z2989272J,Suriname,03/09/1936,False,Humberto,Perales,,Singapur,Irun,Sujeto_Obligado13,Agente14026,False
TXN-VFIXB8NU,01/02/2023,18:22,99,EXITOSA,España,Olegario,Rico,Caro,Bolivia,Y5638521Q,Tuvalu,26/11/2020,False,Eusebia,Rico,Gilabert,Bolivia,Irun,Sujeto_Obligado13,Agente14026,False
TXN-US7VK3LJ,01/02/2023,02:13,1715,EXITOSA,España,Elisabet,Ramírez,,Eslovaquia,Y4232262T,Malasia,18/02/1996,False,Lázaro,Ramírez,Real,Eslovaquia,Irun,Sujeto_Obligado13,Agente14026,False
TXN-MVDUK1SJ,01/02/2023,14:05,695,FALLIDA,España,Fito,Campoy,,Togo,X6067378R,Estonia,27/06/1986,False,Miguel Ángel,Campoy,Rivera,Togo,Irun,Sujeto_Obligado13,Agente14026,False
TXN-V7W4UY8N,01/03/2023,18:01,2680,EXITOSA,España,Belen,Corominas,Palacios,Camboya,Z7743984G,Italia,04/08/1917,False,Celestina,Corominas,Lledó,Camboya,Irun,Sujeto_Obligado13,Agente14026,False
TXN-NVSAHIZG,01/03/2023,17:35,249,EXITOSA,España,Nerea,Conde,Feijoo,Malta,Z6711935B,Lesotho,03/10/2012,False,Nando,Conde,Campo,Malta,Irun,Sujeto_Obligado13,Agente14026,False
TXN-9B4V3X4K,01/03/2023,13:48,1772,EXITOSA,España,Antonia,Catalá,Salom,República Democrática Popular Lao,X3918088S,Bosnia y Herzegovina,17/02/2013,False,Imelda,Alvarez,Paredes,Trinidad y Tabago,Irun,Sujeto_Obligado13,Agente14026,False
TXN-O1904IOY,01/03/2023,10:24,2519,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,Irun,Sujeto_Obligado13,Agente14026,False
TXN-G6B4ZWU7,01/04/2023,13:49,2832,EXITOSA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Irun,Sujeto_Obligado13,Agente14026,False
TXN-AK7J4FWY,01/05/2023,18:38,2831,EXITOSA,España,Adelia,Carreras,,República Unida de Tanzanía,Z3068303Q,Ghana,14/01/2009,False,Valero,Carreras,,República Unida de Tanzanía,Irun,Sujeto_Obligado13,Agente14026,False
TXN-V7TAEYDN,01/05/2023,21:15,908,EXITOSA,España,Emigdio,Villanueva,Sebastián,Brasil,X8040002F,Eslovenia,07/04/1994,False,Rosaura,Villanueva,Coloma,Brasil,Irun,Sujeto_Obligado13,Agente14026,False
TXN-X5Q4M6D5,01/06/2023,09:18,2749,FALLIDA,España,Bernardo,Acedo,Juárez,Barbados,ZZZ4D9F0,Reino Unido de Gran Bretaña e Irlanda del Norte,10/02/1995,False,Silvia,Acedo,Sans,Barbados,Irun,Sujeto_Obligado13,Agente14026,False
TXN-7V89O50U,01/06/2023,09:58,2392,CANCELADA,España,Raúl,Ramírez,Requena,Eslovenia,Z8585126J,Chile,16/09/1945,False,Dan,Ramírez,,Eslovenia,Irun,Sujeto_Obligado13,Agente14026,False
