NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-TI6T89MX,01/01/2023,11:32,1069,EXITOSA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-JU0RWBKY,01/01/2023,12:10,1102,EXITOSA,España,María Pilar,Aguilera,Miguel,Túnez,Z4088537Q,Jamaica,25/11/1980,False,Amador,Aguilera,Quintanilla,Túnez,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-IY8TB103,01/02/2023,16:16,614,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-J8G33DMF,01/03/2023,09:40,340,EXITOSA,España,José Manuel,Leon,Chaves,Liberia,Y2424436C,Kirguistán,24/10/1917,False,Dolores,Leon,Arenas,Liberia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-MEKJEAL6,01/03/2023,13:43,272,EXITOSA,España,Jonatan,Aliaga,Coll,Cabo Verde,Z1686138J,Nauru,06/01/1999,False,José Ángel,Aliaga,Peñas,Cabo Verde,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-HKW0WOHO,01/04/2023,14:16,1739,CANCELADA,España,Narciso,Salom,Lago,Uruguay,Z1456194T,Saint Kitts y Nevis,02/10/1962,False,Norberto,Salom,,Uruguay,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-QKIAX2MA,01/05/2023,14:12,258,EXITOSA,España,Regina,Castejón,Baena,Belice,X9045495D,Suecia,27/07/1914,False,Amaya,Castejón,,Belice,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-323MMHRS,01/05/2023,09:47,964,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-NJY69NMR,01/07/2023,10:18,1402,EXITOSA,España,Febe,Osuna,Baena,Belice,Z0643946C,Omán,05/06/2002,False,Chucho,Osuna,,Belice,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-XX3SWX0B,01/08/2023,09:03,139,EXITOSA,España,Cirino,Riera,Adadia,Cuba,Y2149161D,Chile,27/11/1992,False,Teófilo,Riera,Garcés,Cuba,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-KSGSUN5M,01/08/2023,21:05,2792,CANCELADA,España,Beatriz,Gámez,,Rwanda,Y4436927B,Federación de Rusia,14/02/1965,False,Jose Manuel,Gámez,Barco,Rwanda,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-QHIH28V3,01/09/2023,19:20,719,EXITOSA,España,Noa,Moreno,Cuervo,Noruega,Z5093002W,Israel,10/11/1958,False,Felicidad,Moreno,Carreras,Noruega,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-KXIHI5YS,01/09/2023,13:37,2302,EXITOSA,España,Bernardo,Acedo,Juárez,Barbados,Z8144446J,Reino Unido de Gran Bretaña e Irlanda del Norte,10/02/1995,False,Silvia,Acedo,Sans,Barbados,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-8EDQOR8E,01/10/2023,16:34,1730,EXITOSA,España,Julie,Sarmiento,Castell,Mónaco,Z1027154W,Belarús,01/10/1940,False,Maxi,Sarmiento,Gargallo,Mónaco,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-0XCC9JAE,01/11/2023,19:12,1015,EXITOSA,España,Paulina,Jara,,Reino Unido de Gran Bretaña e Irlanda del Norte,Z3853665C,Alemania,11/12/1931,False,María Del Carmen,Jara,Torres,Reino Unido de Gran Bretaña e Irlanda del Norte,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-UPB6875J,01/11/2023,12:55,2176,FALLIDA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-EHM2B9DK,01/11/2023,03:03,441,EXITOSA,España,Saturnino,Reyes,Barros,Albania,Y9519997N,Estados Unidos de América,07/05/1916,False,Bruno,Reyes,Morcillo,Albania,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-IO53V8OR,01/11/2023,12:23,1094,EXITOSA,España,Noemí,Escamilla,Barbero,Jamaica,Y6839596P,República de Moldova,04/02/2010,False,Nayara,Barral,Velázquez,Jamaica,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-BIE9Y5UI,01/11/2023,20:01,1643,EXITOSA,España,Fidela,Roig,Mate,Etiopía,Y7890689R,Guinea,13/01/1947,False,Luisina,Roig,Cerezo,Etiopía,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-XKIR9FOT,01/11/2023,21:18,1095,EXITOSA,España,Jeremías,Aguiló,,Botswana,Z7082190N,Suecia,29/07/1929,False,Octavia,Aguiló,Mir,Botswana,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-2DFWYQCO,01/11/2023,09:52,2748,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-DQG25GPS,01/11/2023,09:31,1325,EXITOSA,España,Goyo,Castañeda,Benavente,Líbano,Z5502387X,Tuvalu,23/01/2025,False,Miguel Ángel,Castañeda,,Líbano,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-KC2N648D,01/11/2023,16:13,1463,EXITOSA,España,Édgar,Criado,,Suiza,X4483905D,Burkina Faso,25/12/1938,False,Adriana,Criado,Blázquez,Suiza,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-VAYHHVBL,01/12/2023,08:07,2370,CANCELADA,España,Cintia,Gallego,Quero,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-HUWS2URV,01/12/2023,11:26,597,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-0Z2ACR0G,02/01/2023,15:11,2358,EXITOSA,España,Bernardo,Acedo,Juárez,Barbados,Z8144446J,Reino Unido de Gran Bretaña e Irlanda del Norte,10/02/1995,False,Silvia,Acedo,Sans,Barbados,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-624W6EUU,02/02/2023,16:59,1906,EXITOSA,España,Adelia,Castro,Carballo,Irlanda,Y9120534J,Bahamas,19/04/1934,False,Evaristo,Castro,Andreu,Irlanda,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-YZT4PKOE,02/02/2023,13:30,310,EXITOSA,España,Clementina,Meléndez,,Bélgica,X5836907J,Libia,17/06/1918,False,Encarna,Meléndez,Ros,Bélgica,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-0RVB7QL4,02/02/2023,14:36,1767,FALLIDA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-8PW07S1G,02/03/2023,11:02,2853,EXITOSA,España,Ani,Carrillo,Sanmartín,Camboya,X3479717R,Hungría,27/04/1942,False,Rosario,Carrillo,,Camboya,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-XPGQSTDW,02/03/2023,09:04,2882,EXITOSA,España,Lalo,Ribes,Verdú,Islas Salomón,X3070927J,Andorra,31/07/2021,False,Miguel Ángel,Ribes,Bayo,Islas Salomón,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-93PGEFDC,02/03/2023,11:15,2889,EXITOSA,España,Marina,Pardo,Aguirre,Irlanda,Y8478906Q,Bosnia y Herzegovina,30/12/2022,False,Hilario,Pardo,Asenjo,Irlanda,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-U650QNFD,02/03/2023,16:46,841,EXITOSA,España,Rosa María,Azorin,Peiró,Kuwait,Y2671292V,Canadá,10/01/1961,False,Hipólito,Azorin,Izaguirre,Kuwait,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-3V4D2H6K,02/03/2023,19:23,2460,EXITOSA,España,Samuel,Heredia,Donoso,México,X9382404Z,Chile,08/12/1999,False,Victoria,Pareja,Ferrer,México,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-GNR4OS5A,02/04/2023,12:33,698,EXITOSA,España,Germán,Robledo,Carrión,Cuba,Y1319812V,Honduras,21/10/1944,False,Severino,Robledo,Piña,Cuba,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-J88RNNSA,02/04/2023,21:47,1361,EXITOSA,España,Rocío,Peinado,Ramirez,Maldivas,Z9516726K,Bahrein,24/01/1979,False,Felisa,Peinado,Escolano,Maldivas,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-8BO56Z6H,02/06/2023,13:34,110,EXITOSA,España,Azahara,Armengol,Quesada,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-WFXJ6V5S,02/06/2023,14:42,829,EXITOSA,España,José María,Exposito,Bolaños,Burundi,X3684962V,Swazilandia,16/01/2012,False,Ernesto,Exposito,,Burundi,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-ES9LYY0B,02/06/2023,20:10,284,EXITOSA,España,Nerea,Conde,Feijoo,Malta,Z6711935B,Lesotho,03/10/2012,False,Nando,Conde,Campo,Malta,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-BZ0Z27QN,02/06/2023,19:33,516,FALLIDA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-RUQW4PI9,02/07/2023,14:45,1259,EXITOSA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-6TDUV7DY,02/07/2023,10:06,326,EXITOSA,España,Pili,Roig,Garriga,Guinea Bissau,X1717463F,Nigeria,10/05/1964,False,Lucho,Roig,Mancebo,Guinea Bissau,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-4SPFCDDV,02/07/2023,19:57,1562,EXITOSA,España,Lalo,Ribes,Verdú,Islas Salomón,X3070927J,Andorra,31/07/2021,False,Miguel Ángel,Ribes,Bayo,Islas Salomón,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-ODC9L6EC,02/07/2023,17:32,2415,EXITOSA,España,César,Gimeno,Pujol,Angola,Z9787302W,Sudán del Sur,30/08/1968,False,Bárbara,Hoz,Solana,San Marino,Ermua,Sujeto_Obligado12,Agente1108,False
TXN-B8LREWAC,02/08/2023,11:17,1922,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Ermua,Sujeto_Obligado12,Agente1108,False
