NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-OEMNEYGP,01/01/2023,21:43,2101,EXITOSA,España,Hermenegildo,Piquer,Valverde,Chile,Y5580012L,Estados Unidos de América,04/08/1915,False,Virgilio,Piquer,Cerezo,Chile,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-ERFGSUCC,01/01/2023,21:32,1815,EXITOSA,España,Alexandra,Navarro,Anaya,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-A6VM4LOY,01/02/2023,17:58,2940,EXITOSA,España,Lino,Zamorano,Roselló,Niger,X5527339W,Barbados,06/11/1993,False,Diego,Zamorano,,Niger,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-7PTB2XZ1,01/03/2023,12:44,1224,EXITOSA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-2H5HAB5O,01/04/2023,12:54,709,EXITOSA,España,Carlito,Barbero,Carnero,Belice,Y9391805E,Irán,24/11/1915,False,Heliodoro,Barbero,,Belice,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-XSJCXTO6,01/04/2023,21:35,1190,EXITOSA,España,Jeremías,Aguiló,,Botswana,Z7082190N,Suecia,29/07/1929,False,Octavia,Aguiló,Mir,Botswana,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-IB6T7ALU,01/05/2023,21:52,684,EXITOSA,España,Anastasia,Ropero,,Croacia,X3781092F,Haití,14/10/1976,False,Pilar,Briones,Pellicer,Bahrein,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-3AOSCARN,01/06/2023,16:20,291,EXITOSA,España,Socorro,Puga,,Uganda,Z3897624A,Irán,14/12/1968,False,Hilario,Puga,Gibert,Uganda,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-27G9YGHW,01/06/2023,09:56,1294,EXITOSA,España,Aristides,Ramos,Ródenas,Islas Salomón,X1146452V,Sri Lanka,29/01/1996,False,Eric,Ramos,Paz,Islas Salomón,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-PHAW21NI,01/07/2023,15:01,1339,FALLIDA,España,Zaida,Landa,Aguado,Guyana,X3915229P,Bahamas,12/10/1917,False,Montserrat,Landa,Ariño,Guyana,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-Y2F3RV29,01/08/2023,11:19,155,EXITOSA,España,Albano,Hervia,Macías,Micronesia,Y7378622Y,Cabo Verde,19/09/1912,False,Severino,Hervia,Carbajo,Micronesia,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-BK9N8J7J,01/08/2023,09:49,2019,EXITOSA,España,Noa,Moreno,Cuervo,Noruega,Z5093002W,Israel,10/11/1958,False,Felicidad,Moreno,Carreras,Noruega,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-RWC800TQ,01/08/2023,12:27,777,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-A61Q47FC,01/10/2023,21:38,769,EXITOSA,España,Paulina,Jara,,Reino Unido de Gran Bretaña e Irlanda del Norte,Z3853665C,Alemania,11/12/1931,False,María Del Carmen,Jara,Torres,Reino Unido de Gran Bretaña e Irlanda del Norte,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-06YPNWK9,01/10/2023,21:48,2360,EXITOSA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-MH7DXC01,01/11/2023,09:55,2136,EXITOSA,España,Josep,Estevez,Belda,Zambia,Y2076183X,Azerbaiyán,23/10/1968,False,Paulina,Estevez,Benito,Zambia,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-BKV8JLZ1,01/11/2023,18:16,272,EXITOSA,España,Alonso,Ayala,Carbonell,Palau,X6294064E,Argentina,22/09/2020,False,Sebastián,Ayala,Giménez,Palau,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-K6GYFVGH,01/11/2023,17:33,1331,EXITOSA,España,Melania,Solera,Valbuena,Mauritania,Y8793179V,Estados Unidos de América,31/12/2013,False,Vicente,Solera,Roman,Mauritania,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-8F19VB2Q,01/11/2023,11:09,133,EXITOSA,España,Ileana,Quirós,Azcona,Ecuador,Y3485867R,Tayikistán,01/10/1962,False,Ester,Quirós,Aragón,Ecuador,Cintruengio,Sujeto_Obligado9,Agente12657,False
TXN-QWJF0VFL,01/12/2023,14:00,568,EXITOSA,España,Belen,Corominas,Palacios,Camboya,Z7743984G,Italia,04/08/1917,False,Celestina,Corominas,Lledó,Camboya,Cintruengio,Sujeto_Obligado9,Agente12657,False
