NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-9Z24G2V7,01/01/2023,10:56,158,EXITOSA,España,Édgar,Criado,,Suiza,X4483905D,Burkina Faso,25/12/1938,False,Adriana,Criado,Blázquez,Suiza,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-XATIQNW2,01/01/2023,19:09,1132,EXITOSA,España,Jenny,Caparrós,Niño,Canadá,Z5852749J,Luxemburgo,30/12/1965,False,Evelia,Caparrós,Macías,Canadá,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-BCBFH0NK,01/01/2023,10:19,924,CANCELADA,España,Salomón,Montalbán,Téllez,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-MGKHKDF3,01/01/2023,16:25,550,EXITOSA,España,Sonia,Canales,Royo,Marruecos,Z1176445T,Eslovenia,02/06/1997,False,Tere,Canales,Agullo,Marruecos,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-SEROR26S,01/02/2023,16:03,1933,EXITOSA,España,Albert,Valentín,Pellicer,Madagascar,X7294480F,Zimbabwe,20/02/1983,False,Juan Francisco,Valentín,Plana,Madagascar,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-TA0AZTV7,01/02/2023,01:53,2194,EXITOSA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-IY2EJQA9,01/02/2023,11:59,1070,EXITOSA,España,Teodosio,Aranda,Llabrés,Zambia,Z2509497H,Samoa,14/09/1914,False,Daniel,Aranda,Coll,Zambia,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-H68SLGUV,01/02/2023,16:57,1052,CANCELADA,España,Flavia,Buendía,Iniesta,San Marino,Y2710044Z,Turquía,23/02/2002,False,Celestino,Buendía,Solís,San Marino,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-M7Z2WRIA,01/03/2023,17:37,2394,EXITOSA,España,Jonatan,Aliaga,Coll,Cabo Verde,Z1686138J,Nauru,06/01/1999,False,José Ángel,Aliaga,Peñas,Cabo Verde,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
TXN-5RTN8YMS,01/03/2023,10:01,1113,EXITOSA,España,Ani,Díez,Gallo,Antigua y Barbuda,Z5297690J,Chad,07/03/1966,False,Fidela,Díez,Romeu,Antigua y Barbuda,Alcala De Guadaira,Sujeto_Obligado8,Agente7391,False
