NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-QRVTA59H,01/01/2023,21:26,1616,EXITOSA,España,Pili,Roig,Garriga,Guinea Bissau,X1717463F,Nigeria,10/05/1964,False,Lucho,Roig,Mancebo,Guinea Bissau,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-N7WLTDSV,01/01/2023,05:53,1509,EXITOSA,España,Nazaret,Arcos,Conesa,Bélgica,X8671622R,Federación de Rusia,19/07/1959,False,Nicolasa,Arcos,Bou,Bélgica,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-LHV8I21O,01/01/2023,10:22,862,CANCELADA,España,Eugenio,Velázquez,Trillo,Lesotho,Z4853657H,Eslovenia,23/07/1985,False,Primitivo,Velázquez,Taboada,Lesotho,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-8XJ8MX0S,01/01/2023,21:59,1947,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-N12PDIAS,01/01/2023,11:30,869,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-2FEKJ9IM,01/01/2023,21:32,1242,EXITOSA,España,Lino,Zamorano,Roselló,Niger,X5527339W,Barbados,06/11/1993,False,Diego,Zamorano,,Niger,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-5L0NHI4S,01/02/2023,16:00,1752,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-1XGHR8OC,01/03/2023,20:27,881,EXITOSA,España,Jeremías,Aguiló,,Botswana,Z7082190N,Suecia,29/07/1929,False,Octavia,Aguiló,Mir,Botswana,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-RJ9ROOXQ,01/03/2023,13:31,2949,EXITOSA,España,José,Ayllón,Nevado,Colombia,Z5161876Z,Egipto,26/03/1998,False,Joaquín,Ayllón,Trujillo,Colombia,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-S6D865DE,01/03/2023,20:30,750,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-IXT9TLKK,01/04/2023,11:46,1978,CANCELADA,España,Albert,Salazar,Teruel,Nueva Zelandia,Z3894610W,República Dominicana,16/07/1995,False,Marcia,Salazar,Novoa,Nueva Zelandia,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-E8SW54JR,01/04/2023,21:54,490,EXITOSA,España,César,Gimeno,Pujol,Angola,Z9787302W,Sudán del Sur,30/08/1968,False,Pánfilo,Boada,,Kirguistán,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-AVVNS9MY,01/05/2023,19:30,1003,EXITOSA,España,Santiago,Garzón,Cruz,Jamaica,X9310227B,Eslovenia,23/10/1928,False,Dani,Garzón,Valentín,Jamaica,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-USOUR00H,01/05/2023,18:10,1455,EXITOSA,España,Florinda,Romeu,,Gambia,Y4560972V,Albania,15/01/1916,False,Edu,Cardona,López,Grecia,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-8KZKTSEQ,01/05/2023,20:29,1721,EXITOSA,España,Osvaldo,Ordóñez,Sanmiguel,Islas Salomón,Y0695954B,República Centroafricana,01/03/1987,False,Arsenio,Ordóñez,Cabello,Islas Salomón,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-FDCEX985,01/06/2023,21:04,1264,EXITOSA,España,Gema,Ramón,Río,Luxemburgo,X0330354M,Italia,31/08/1995,False,Paulino,Ramón,Quintero,Luxemburgo,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-SQC1UYN3,01/06/2023,19:16,1358,EXITOSA,España,Leticia,Aguilera,Correa,Mauricio,Y6265067L,Seychelles,17/08/1919,False,Amada,Aguilera,,Mauricio,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-KTRP9YDK,01/07/2023,21:51,2452,EXITOSA,España,Fernando,Valenzuela,,Mozambique,Y7065830Z,Marruecos,08/09/2014,False,Buenaventura,Valenzuela,,Mozambique,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-5DUP1YI6,01/07/2023,15:41,2202,EXITOSA,España,Eloy,Miguel,Correa,Indonesia,Z7144737E,Canadá,13/10/2011,False,Rosalinda,Miguel,Sebastián,Indonesia,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-NCOKEJAV,01/07/2023,07:33,694,EXITOSA,España,Sandra,Rodrigo,Manrique,Liberia,X3617095T,Países Bajos,13/10/2001,False,Remigio,Rodrigo,Piñol,Liberia,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-0J3RVRZJ,01/08/2023,20:24,222,EXITOSA,España,Fabio,Prats,Larrea,Myanmar,Z9183660H,Uganda,20/08/2012,False,Constanza,Prats,Peláez,Myanmar,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-1N50YO40,01/08/2023,18:53,346,EXITOSA,España,Amado,Nogués,Álvarez,Kenya,Z3109475H,Camerún,27/11/2009,False,Kike,Nogués,Montaña,Kenya,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-UKQ6L272,01/08/2023,09:04,1677,EXITOSA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-EGZCIAJN,01/09/2023,11:41,1301,EXITOSA,España,Anna,Sureda,Palacio,Tonga,Z9265225W,Papua Nueva Guinea,09/05/1943,False,Paz,Sureda,Roda,Tonga,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-Y9IQ567D,01/10/2023,21:23,2691,EXITOSA,España,Juan Francisco,Segarra,,Congo,Z0142097P,Eslovenia,24/01/1921,False,Carlito,Segarra,Bermejo,Congo,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-BHAWEWQ3,01/10/2023,11:02,506,EXITOSA,España,Socorro,Puga,,Uganda,Z3897624A,Irán,14/12/1968,False,Hilario,Puga,Gibert,Uganda,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-KULOI3LM,01/11/2023,14:51,122,EXITOSA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-QTWBLLTV,01/11/2023,09:11,2698,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,La Mojonera,Sujeto_Obligado10,Agente437,False
TXN-ZS8808XD,01/12/2023,18:50,1293,EXITOSA,España,Blas,Agullo,Guerrero,Tailandia,Y1120491Z,Haití,09/02/2009,False,Isabel,Agullo,Valero,Tailandia,La Mojonera,Sujeto_Obligado10,Agente437,False
